80.jpg,1,Incorrectly installed anti_vibration_handle
537.jpg,19,Incorrectly installed screw_lever
537.jpg,40,Incorrectly installed spring
537.jpg,43,Incorrectly installed lever
537.jpg,46,Incorrectly installed washer
1285.jpg,16,Incorrectly installed bearing_plate
1285.jpg,31,Incorrectly installed bearing_screw_lowright
1662.jpg,28,Incorrectly installed bearing_screw_topleft
3027.jpg,13,Incorrectly installed adapter_plate
3027.jpg,25,Incorrectly installed screw_adaptor_lowright
3027.jpg,37,Incorrectly installed M4_nut_plate_lowright
3601.jpg,22,Incorrectly installed screw_adaptor_topleft
3601.jpg,34,Incorrectly installed M4_nut_plate_topleft
4280.jpg,4,Incorrectly installed gearbox_housing
4280.jpg,7,Incorrectly installed drive_shaft
4280.jpg,10,Incorrectly installed bevel_gear
4280.jpg,49,Incorrectly installed M6_nut
