0.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
165.jpg,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
609.jpg,0,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,1
813.jpg,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1
1353.jpg,0,1,1,1,1,-1,0,1,1,1,-1,1,1,0,0,0,1
1859.jpg,0,1,1,1,1,-1,0,1,1,1,0,1,1,0,0,0,1
2020.jpg,0,1,1,1,1,-1,0,1,1,-1,0,1,1,0,0,0,1
2426.jpg,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1
2660.jpg,0,1,1,1,-1,0,0,1,-1,0,0,1,-1,0,0,0,1
3162.jpg,0,1,1,1,-1,0,0,1,0,0,0,1,0,0,0,0,1
3723.jpg,0,1,-1,-1,-1,0,0,1,0,0,0,1,0,0,0,0,-1
4906.jpg,0,1,0,0,-1,0,0,1,0,0,0,1,0,0,0,0,0
11039.jpg,0,1,0,0,-1,0,0,-1,0,0,0,-1,0,0,0,0,0
11444.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
