165.jpg,1,Incorrectly installed anti_vibration_handle
609.jpg,19,Incorrectly installed screw_lever
609.jpg,40,Incorrectly installed spring
609.jpg,43,Incorrectly installed lever
609.jpg,46,Incorrectly installed washer
1353.jpg,16,Incorrectly installed bearing_plate
1353.jpg,31,Incorrectly installed bearing_screw_lowright
2020.jpg,28,Incorrectly installed bearing_screw_topleft
2660.jpg,13,Incorrectly installed adapter_plate
2660.jpg,25,Incorrectly installed screw_adaptor_lowright
2660.jpg,37,Incorrectly installed M4_nut_plate_lowright
3723.jpg,7,Incorrectly installed drive_shaft
3723.jpg,10,Incorrectly installed bevel_gear
3723.jpg,49,Incorrectly installed M6_nut
11039.jpg,22,Incorrectly installed screw_adaptor_topleft
11039.jpg,34,Incorrectly installed M4_nut_plate_topleft
11444.jpg,5,Remove gearbox_housing
