77.jpg,2,Remove anti_vibration_handle
300.jpg,20,Remove screw_lever
300.jpg,41,Remove spring
300.jpg,44,Remove lever
300.jpg,47,Remove washer
741.jpg,17,Remove bearing_plate
741.jpg,32,Remove bearing_screw_lowright
1097.jpg,29,Remove bearing_screw_topleft
1965.jpg,14,Remove adapter_plate
1965.jpg,26,Remove screw_adaptor_lowright
1965.jpg,38,Remove M4_nut_plate_lowright
2371.jpg,23,Remove screw_adaptor_topleft
2371.jpg,35,Remove M4_nut_plate_topleft
2873.jpg,5,Remove gearbox_housing
2873.jpg,8,Remove drive_shaft
2873.jpg,11,Remove bevel_gear
2873.jpg,50,Remove M6_nut
