77.jpg,1,Incorrectly installed anti_vibration_handle
300.jpg,19,Incorrectly installed screw_lever
300.jpg,40,Incorrectly installed spring
300.jpg,43,Incorrectly installed lever
300.jpg,46,Incorrectly installed washer
741.jpg,16,Incorrectly installed bearing_plate
741.jpg,31,Incorrectly installed bearing_screw_lowright
1097.jpg,28,Incorrectly installed bearing_screw_topleft
1965.jpg,13,Incorrectly installed adapter_plate
1965.jpg,25,Incorrectly installed screw_adaptor_lowright
1965.jpg,37,Incorrectly installed M4_nut_plate_lowright
2371.jpg,22,Incorrectly installed screw_adaptor_topleft
2371.jpg,34,Incorrectly installed M4_nut_plate_topleft
2873.jpg,4,Incorrectly installed gearbox_housing
2873.jpg,7,Incorrectly installed drive_shaft
2873.jpg,10,Incorrectly installed bevel_gear
2873.jpg,49,Incorrectly installed M6_nut
