2946.jpg,7,Incorrectly installed drive_shaft
2946.jpg,10,Incorrectly installed bevel_gear
2946.jpg,49,Incorrectly installed M6_nut
2973.jpg,3,Install gearbox_housing
2973.jpg,6,Install drive_shaft
2973.jpg,9,Install bevel_gear
2973.jpg,48,Install M6_nut
3529.jpg,13,Incorrectly installed adapter_plate
3529.jpg,25,Incorrectly installed screw_adaptor_lowright
3529.jpg,37,Incorrectly installed M4_nut_plate_lowright
3979.jpg,24,Install screw_adaptor_lowright
3979.jpg,36,Install M4_nut_plate_lowright
4405.jpg,22,Incorrectly installed screw_adaptor_topleft
4405.jpg,34,Incorrectly installed M4_nut_plate_topleft
4713.jpg,12,Install adapter_plate
4713.jpg,21,Install screw_adaptor_topleft
4713.jpg,33,Install M4_nut_plate_topleft
5161.jpg,16,Incorrectly installed bearing_plate
5161.jpg,28,Incorrectly installed bearing_screw_topleft
5661.jpg,27,Install bearing_screw_topleft
5881.jpg,31,Incorrectly installed bearing_screw_lowright
6392.jpg,15,Install bearing_plate
6392.jpg,30,Install bearing_screw_lowright
7291.jpg,19,Incorrectly installed screw_lever
7291.jpg,40,Incorrectly installed spring
7291.jpg,43,Incorrectly installed lever
7291.jpg,46,Incorrectly installed washer
8298.jpg,18,Install screw_lever
8298.jpg,39,Install spring
8298.jpg,42,Install lever
8298.jpg,45,Install washer
8432.jpg,1,Incorrectly installed anti_vibration_handle
8730.jpg,0,Install anti_vibration_handle
