86.jpg,2,Remove anti_vibration_handle
318.jpg,20,Remove screw_lever
318.jpg,41,Remove spring
318.jpg,44,Remove lever
318.jpg,47,Remove washer
1056.jpg,17,Remove bearing_plate
1056.jpg,32,Remove bearing_screw_lowright
1372.jpg,29,Remove bearing_screw_topleft
2033.jpg,14,Remove adapter_plate
2033.jpg,26,Remove screw_adaptor_lowright
2033.jpg,38,Remove M4_nut_plate_lowright
2419.jpg,23,Remove screw_adaptor_topleft
2419.jpg,35,Remove M4_nut_plate_topleft
2967.jpg,5,Remove gearbox_housing
2967.jpg,8,Remove drive_shaft
2967.jpg,11,Remove bevel_gear
2967.jpg,50,Remove M6_nut
