0.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898.jpg,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1
1283.jpg,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2293.jpg,0,1,1,1,-1,0,0,0,-1,0,0,0,-1,0,0,0,1
2767.jpg,0,1,1,1,-1,0,0,0,1,0,0,0,1,0,0,0,1
3017.jpg,0,1,1,1,-1,0,0,-1,1,0,0,-1,1,0,0,0,1
3213.jpg,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1
4916.jpg,0,1,1,1,-1,0,0,1,-1,0,0,1,-1,0,0,0,1
5282.jpg,0,1,1,1,-1,0,0,1,0,0,0,1,0,0,0,0,1
5498.jpg,0,1,1,1,-1,0,0,1,-1,0,0,1,-1,0,0,0,1
5753.jpg,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1
6076.jpg,0,1,1,1,1,-1,0,1,1,-1,0,1,1,0,0,0,1
6513.jpg,0,1,1,1,1,-1,0,1,1,1,0,1,1,0,0,0,1
6614.jpg,0,1,1,1,1,-1,0,1,1,1,-1,1,1,0,0,0,1
7103.jpg,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1
8341.jpg,0,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,1
8706.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8969.jpg,0,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1
9180.jpg,0,1,1,1,-1,1,1,0,1,1,1,1,1,1,1,1,1
9399.jpg,0,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1
9763.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9901.jpg,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10030.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
