0.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119.jpg,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
280.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
562.jpg,0,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,1
909.jpg,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1
1250.jpg,0,1,1,1,1,-1,0,1,1,1,-1,1,1,0,0,0,1
1506.jpg,0,1,1,1,1,-1,0,1,1,-1,-1,1,1,0,0,0,1
2121.jpg,0,1,1,1,1,-1,0,1,1,-1,0,1,1,0,0,0,1
2383.jpg,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1
2742.jpg,0,1,1,1,-1,0,0,1,-1,0,0,1,-1,0,0,0,1
3252.jpg,0,1,1,1,-1,0,0,1,0,0,0,1,0,0,0,0,1
3435.jpg,0,1,1,1,-1,0,0,-1,0,0,0,-1,0,0,0,0,1
3750.jpg,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4027.jpg,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1
4435.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
