2588.jpg,3,Install gearbox_housing
2588.jpg,24,Install screw_adaptor_lowright
2588.jpg,36,Install M4_nut_plate_lowright
2809.jpg,12,Install adapter_plate
2809.jpg,21,Install screw_adaptor_topleft
2809.jpg,33,Install M4_nut_plate_topleft
3232.jpg,6,Install drive_shaft
3232.jpg,9,Install bevel_gear
3232.jpg,48,Install M6_nut
4271.jpg,30,Install bearing_screw_lowright
4670.jpg,15,Install bearing_plate
4670.jpg,27,Install bearing_screw_topleft
5823.jpg,18,Install screw_lever
5823.jpg,39,Install spring
5823.jpg,42,Install lever
5823.jpg,45,Install washer
6116.jpg,0,Install anti_vibration_handle
